STATE,STATENAME,ST_CASE,VEH_NO,TRAILER_NO,VEHICLEDESCRIPTOR,VINDECODEDON,VINDECODEERROR,VEHICLETYPEID,VEHICLETYPE,MANUFACTURERFULLNAMEID,MANUFACTURERFULLNAME,MAKEID,MAKE,MODELID,MODEL,MODELYEAR,SERIES,TRIM,PLANTCOUNTRYID,PLANTCOUNTRY,PLANTSTATE,PLANTCITY,PLANTCOMPANYNAME,NONLANDUSEID,NONLANDUSE,NOTE,BODYCLASSID,BODYCLASS,GROSSVEHICLEWEIGHTRATINGFROMID,GROSSVEHICLEWEIGHTRATINGFROM,GROSSVEHICLEWEIGHTRATINGTOID,GROSSVEHICLEWEIGHTRATINGTO,TRAILERBODYTYPEID,TRAILERBODYTYPE,TRAILERTYPECONNECTIONID,TRAILERTYPECONNECTION,TRAILERLENGTHFT,OTHERTRAILERINFO,AXLESCOUNT,AXLECONFIGURATIONID,AXLECONFIGURATION
48,Texas,481811,4,1,4R7BU122*CT******,2024-08-22 01:57:40,0,6,TRAILER,7387,"TOP HAT INDUSTRIES, INC.",5660,TOP HAT INDUSTRIES,14641,Top Hat Industries,2012,,,6,UNITED STATES (USA),TEXAS,NAPLES,,,,,61,Trailer,,,,,16,Utility Trailer,14,Bumper Pull,12.000,,2,,
48,Texas,481815,2,1,3H3V281C*7T******,2024-08-22 01:57:40,0,6,TRAILER,14282,"HYUNDAI DE MEXICO, S.A. DE C.V.",4876,HYUNDAI TRANSLEAD TRAILERS,11496,Hyundai Translead Trailers,2007,,,12,MEXICO,BAJA CALIFORNIA,TIJUANA,,,,,61,Trailer,,,,,36,Van Trailer,,,28.000,Material: Aluminum/Steel,1,,
48,Texas,481838,1,1,1TDH4002*PB******,2024-08-22 01:57:40,0,6,TRAILER,8330,TIMPTE INC.,5331,"TIMPTE, INC",13636,Timpte,2023,,,6,UNITED STATES (USA),NEBRASKA,DAVID CITY,,,,"Seventh VIN position indicates the additional length of the trailer to the nearest inch up to 9 inches. If the additional length is 10 inches or more the seventh character is zero (0) and the sixth character will be increased to the next foot. For example : a 42ft 9in trailer will be represent in VIN position 5, 6 & 7 as ""429"" and a 42ft 10in. trailer will be represented in VIN position 5 , 6 & 7 as ""430"" respectively.",61,Trailer,,,,,174,Dry Bulk Trailer,,,40.000,Bottom Hopper,2,,
48,Texas,481838,2,1,1P9TC432*KB343***,2024-08-22 01:57:40,0,6,TRAILER,8027,PRATT INDUSTRIES (US) LLC,3015,PRATT INDUSTRIES,7027,Pratt Industries,2019,,,6,UNITED STATES (USA),MICHIGAN,BRIDGMAN,,,,,61,Trailer,,,,,15,Tank Trailer,4,Straight Semi/Semi Trailer,43.000,Tank Chassis,2,,
48,Texas,481862,2,1,1GRAP561*EK******,2024-08-22 01:57:40,0,6,TRAILER,1073,GREAT DANE TRAILERS,520,GREAT DANE TRAILERS,13436,Great Dane Trailers,1984,,,6,UNITED STATES (USA),ILLINOIS,KEWANEE,,,,Effective 01/01/00,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,56.000,Platewall,1,,
48,Texas,481862,2,2,1JJV281D*KL******,2024-08-22 01:57:40,0,6,TRAILER,14508,WABASH NATIONAL CORPORATION,12319,WABASH VANS,10942,Dry Van Duraplate,2019,,,6,UNITED STATES (USA),INDIANA,LAFAYETTE,,,,,61,Trailer,,,,,36,Van Trailer,,,28.000,,1,,
48,Texas,481894,1,1,1P9CD382*LN343***,2024-08-22 01:57:40,0,6,TRAILER,8027,PRATT INDUSTRIES (US) LLC,3015,PRATT INDUSTRIES,7027,Pratt Industries,2020,,,6,UNITED STATES (USA),MICHIGAN,NILES,,,,,61,Trailer,,,,,109,Container Chassis/Container Trailer,4,Straight Semi/Semi Trailer,38.000,Double Drop Body,2,,
48,Texas,481894,2,1,1M91H432*GA211***,2024-08-22 01:57:40,0,6,TRAILER,8901,"MERTZ MANUFACTURING, INC.",2354,MERTZ MANUFACTURING,6130,"Mertz Manufacturing, LLC",2016,,,6,UNITED STATES (USA),OKLAHOMA,PONCA CITY,"Mertz Manufacturing, LLC",,,,61,Trailer,,,,,129,Custom Trailer,30,Other,43.000,Trailer Type - Energy Industries Equipment,2,,
48,Texas,481897,2,1,1JJV532D*LL******,2024-08-22 01:57:40,0,6,TRAILER,14508,WABASH NATIONAL CORPORATION,12319,WABASH VANS,10942,Dry Van Duraplate,2020,,,6,UNITED STATES (USA),INDIANA,LAFAYETTE,,,,,61,Trailer,,,,,36,Van Trailer,,,53.000,,2,,
48,Texas,481907,2,1,1C9CT442*YG577***,2024-08-22 01:57:40,0,6,TRAILER,10148,CHIEF TRANSPORTATION PRODUCTS,4035,CHIEF TRANSPORTATION PRODUCTS,8704,CHIEF TRANSPORTATION PRODUCTS,2000,Tank,,6,UNITED STATES (USA),NEBRASKA,GRAND ISLAND,,,,,61,Trailer,,,,,46,Chassis,,,44.000,,2,,
48,Texas,481908,2,1,3H3V532C*MR******,2024-08-22 01:57:40,0,6,TRAILER,14282,"HYUNDAI DE MEXICO, S.A. DE C.V.",4876,HYUNDAI TRANSLEAD TRAILERS,11496,Hyundai Translead Trailers,2021,,,12,MEXICO,BAJA CALIFORNIA,ROSARITO,,,,Trailer Type: SEMITRAILER,61,Trailer,,,,,36,Van Trailer,6,Kingpin,53.000,Material: ALUMINUM/STEEL,2,,
48,Texas,481909,1,1,3H3V532C*LR******,2024-08-22 01:57:40,0,6,TRAILER,14282,"HYUNDAI DE MEXICO, S.A. DE C.V.",4876,HYUNDAI TRANSLEAD TRAILERS,11496,Hyundai Translead Trailers,2020,,,12,MEXICO,BAJA CALIFORNIA,ROSARITO,,,,,61,Trailer,,,,,36,Van Trailer,,,53.000,Material: Aluminum/Steel,2,,
48,Texas,481909,2,1,1GRAP062*HT******,2024-08-22 01:57:40,0,6,TRAILER,1073,GREAT DANE TRAILERS,520,GREAT DANE TRAILERS,13436,Great Dane Trailers,1987,,,6,UNITED STATES (USA),INDIANA,TERRE HAUTE,,,,Effective 03/01/00,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,6.000,Platewall,2,,
48,Texas,481934,1,1,1UYVS253*DU******,2024-08-22 01:57:40,0,6,TRAILER,10289,UTILITY TRAILER MANUFACTURING COMPANY,10138,UTILITY TRAILER MANUFACTURER,26222,Utility Trailer Manufacturer,2013,,,6,UNITED STATES (USA),UTAH,CLEARFIELD,,,,,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,53.000,,2,,
48,Texas,481960,1,1,1UYFS248*EA******,2024-08-22 01:57:40,0,6,TRAILER,10289,UTILITY TRAILER MANUFACTURING COMPANY,10138,UTILITY TRAILER MANUFACTURER,26222,Utility Trailer Manufacturer,2014,,,6,UNITED STATES (USA),ALABAMA,ENTERPRISE,,,,,61,Trailer,,,,,6,Flat Bed Trailer/Platform Trailer,4,Straight Semi/Semi Trailer,48.000,,2,,
48,Texas,481972,2,1,1UYVS248*GU******,2024-08-22 01:57:40,0,6,TRAILER,10289,UTILITY TRAILER MANUFACTURING COMPANY,10138,UTILITY TRAILER MANUFACTURER,26222,Utility Trailer Manufacturer,2016,,,6,UNITED STATES (USA),UTAH,CLEARFIELD,,,,,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,48.000,,2,,
48,Texas,481974,2,1,1UYVS253*DU******,2024-08-22 01:57:40,0,6,TRAILER,10289,UTILITY TRAILER MANUFACTURING COMPANY,10138,UTILITY TRAILER MANUFACTURER,26222,Utility Trailer Manufacturer,2013,,,6,UNITED STATES (USA),UTAH,CLEARFIELD,,,,,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,53.000,,2,,
48,Texas,481992,1,1,1GRAA062*DB******,2024-08-22 01:57:40,0,6,TRAILER,1073,GREAT DANE TRAILERS,520,GREAT DANE TRAILERS,13436,Great Dane Trailers,2013,,,6,UNITED STATES (USA),INDIANA,BRAZIL,,,,,61,Trailer,,,,,,,4,Straight Semi/Semi Trailer,53.000,Dry Freight Van / Reefer Van / Insulated Van,2,,
48,Texas,482055,2,1,1UYVS253*EG******,2024-08-22 01:57:40,0,6,TRAILER,10289,UTILITY TRAILER MANUFACTURING COMPANY,10138,UTILITY TRAILER MANUFACTURER,26222,Utility Trailer Manufacturer,2014,,,6,UNITED STATES (USA),VIRGINIA,GLADE SPRING,,,,,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,53.000,,2,,
48,Texas,482065,1,1,1GRAP062*DT******,2024-08-22 01:57:40,0,6,TRAILER,1073,GREAT DANE TRAILERS,520,GREAT DANE TRAILERS,13436,Great Dane Trailers,1983,,,6,UNITED STATES (USA),INDIANA,TERRE HAUTE,,,,Effective 03/01/00,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,6.000,Platewall,2,,
48,Texas,482081,2,1,558MTBR2*KK******,2024-08-22 01:57:40,0,6,TRAILER,7785,MAC LTT INC.,2552,MAC,6384,MAC,2019,,,6,UNITED STATES (USA),OHIO,KENT,,,,Connection Type: Straight-Semi with Fifth Wheel & Kingpin,61,Trailer,,,,,101,Other,4,Straight Semi/Semi Trailer,45.000,Trailer Type = Dot-406 / Hazardous Liquids,2,,
48,Texas,482085,1,1,1JJV532B*CL******,2024-08-22 01:57:40,0,6,TRAILER,14508,WABASH NATIONAL CORPORATION,12319,WABASH VANS,10945,Refrigerated Van,2012,,,6,UNITED STATES (USA),INDIANA,LAFAYETTE,,,,,61,Trailer,,,,,36,Van Trailer,,,53.000,,2,,
48,Texas,482088,1,1,3H3V532C*DT******,2024-08-22 01:57:40,0,6,TRAILER,14282,"HYUNDAI DE MEXICO, S.A. DE C.V.",4876,HYUNDAI TRANSLEAD TRAILERS,11496,Hyundai Translead Trailers,2013,,,12,MEXICO,BAJA CALIFORNIA,TIJUANA,,,,,61,Trailer,,,,,36,Van Trailer,,,53.000,Material: Aluminum/Steel,2,,
48,Texas,482089,2,1,1GRAA062*FJ******,2024-08-22 01:57:40,0,6,TRAILER,1073,GREAT DANE TRAILERS,520,GREAT DANE TRAILERS,13436,Great Dane Trailers,2015,,,6,UNITED STATES (USA),ARKANSAS,JONESBORO,,,,"Jacksonville Florida (ended 02/1988); Jonesboro, Arkansas (effective 09/03/02)",61,Trailer,,,,,,,4,Straight Semi/Semi Trailer,53.000,Dry Freight Van / Reefer Van / Insulated Van,2,,
48,Texas,482094,1,1,3H3V532C*JR******,2024-08-22 01:57:40,0,6,TRAILER,14282,"HYUNDAI DE MEXICO, S.A. DE C.V.",4876,HYUNDAI TRANSLEAD TRAILERS,11496,Hyundai Translead Trailers,2018,,,12,MEXICO,BAJA CALIFORNIA,ROSARITO,,,,,61,Trailer,,,,,36,Van Trailer,,,53.000,Material: Aluminum/Steel,2,,
48,Texas,482103,2,1,1JJV532D*JL******,2024-08-22 01:57:40,0,6,TRAILER,14508,WABASH NATIONAL CORPORATION,12319,WABASH VANS,10942,Dry Van Duraplate,2018,,,6,UNITED STATES (USA),INDIANA,LAFAYETTE,,,,,61,Trailer,,,,,36,Van Trailer,,,53.000,,2,,
48,Texas,482135,2,1,7FJP1ER2*HT******,2024-08-22 01:57:40,0,6,TRAILER,7652,"PCI MANUFACTURING, LLC",2658,PCI MANUFACTURING,6527,PCI Manufacturing,2017,,,6,UNITED STATES (USA),TEXAS,SULPHER SPRINGS - NORTH PLANT,,,,,61,Trailer,,,,,101,Other,4,Straight Semi/Semi Trailer,40.000,Dump Trailer,2,,
48,Texas,482151,1,1,3H3V532K*PS******,2024-08-22 01:57:40,0,6,TRAILER,14282,"HYUNDAI DE MEXICO, S.A. DE C.V.",4876,HYUNDAI TRANSLEAD TRAILERS,11496,Hyundai Translead Trailers,2023,,,12,MEXICO,BAJA CALIFORNIA,ROSARITO,,,,Body Type: SEMITRAILER,61,Trailer,,,,,36,Van Trailer,6,Kingpin,53.000,,2,,
48,Texas,482159,1,1,1PLE0482*YP******,2024-08-22 01:57:40,0,6,TRAILER,18041,PEERLESS CORPORATION,9288,PEERLESS,23523,Peerless,2000,,,6,UNITED STATES (USA),ARKANSAS,PARAGOULD,,,,,61,Trailer,,,,,34,Chipper Trailer,,,48.000,,2,,
48,Texas,482187,2,1,1UYVS253*GP******,2024-08-22 01:57:40,0,6,TRAILER,10289,UTILITY TRAILER MANUFACTURING COMPANY,10138,UTILITY TRAILER MANUFACTURER,26222,Utility Trailer Manufacturer,2016,,,6,UNITED STATES (USA),ARKANSAS,PARAGOULD,,,,,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,53.000,,2,,
48,Texas,482189,1,1,4YMBU142*MT******,2024-08-22 01:57:40,0,6,TRAILER,13315,"CARRY-ON TRAILER, INC.",4933,CARRY-ON TRAILER,12040,Carry-On Trailer,2021,,,6,UNITED STATES (USA),TEXAS,MEXIA,,,,,61,Trailer,,,,,32,Open Bed Trailer,1,Ball Type Pull,14.000,,2,,
48,Texas,482191,3,1,5MC42401*M3******,2024-08-22 01:57:40,0,6,TRAILER,5772,"MANAC TRAILERS USA, INC.",3896,MANAC TRAILERS USA,8528,Manac,2021,,,6,UNITED STATES (USA),MISSOURI,ORAN,"Manac Trailers USA, Inc.",,,,61,Trailer,,,,,4,Dump Trailer/Dumping Trailer,4,Straight Semi/Semi Trailer,40.000,Kingpin,2,,
48,Texas,482197,1,1,3H3V532K*PJ******,2024-08-22 01:57:40,0,6,TRAILER,14282,"HYUNDAI DE MEXICO, S.A. DE C.V.",4876,HYUNDAI TRANSLEAD TRAILERS,11496,Hyundai Translead Trailers,2023,,,12,MEXICO,BAJA CALIFORNIA,TIJUANA,,,,Body Type: SEMITRAILER,61,Trailer,,,,,36,Van Trailer,6,Kingpin,53.000,,2,,
48,Texas,482207,1,1,1S95C432*JG724***,2024-08-22 01:57:40,0,6,TRAILER,4301,"KING KUTTER II, INC.",3214,SFS TRUCK SALES,7318,SFS Truck Sales,2018,,,6,UNITED STATES (USA),OHIO,GALLIPOLIS,,,,,61,Trailer,,,,,46,Chassis,,,43.000,Trailer Type = Intermodal,2,,
48,Texas,482225,1,1,1UYVS253*FU******,2024-08-22 01:57:40,0,6,TRAILER,10289,UTILITY TRAILER MANUFACTURING COMPANY,10138,UTILITY TRAILER MANUFACTURER,26222,Utility Trailer Manufacturer,2015,,,6,UNITED STATES (USA),UTAH,CLEARFIELD,,,,,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,53.000,,2,,
48,Texas,482225,2,1,4C9BU182*HE102***,2024-08-22 01:57:40,0,6,TRAILER,9507,"CHUY'S C-5 TRAILER, INC.",1547,CHUY'S C&5 TRAILERS,4990,Chuy's C& 5 Trailer,2017,,,6,UNITED STATES (USA),TEXAS,ENNIS,Chuy's C&5 Trailers,,,Number of Axle: Tandem,61,Trailer,,,,,16,Utility Trailer,1,Ball Type Pull,18.000,,,,
48,Texas,482256,1,1,1GRAA062*7J******,2024-08-22 01:57:40,0,6,TRAILER,1073,GREAT DANE TRAILERS,520,GREAT DANE TRAILERS,13436,Great Dane Trailers,2007,,,6,UNITED STATES (USA),ARKANSAS,JONESBORO,,,,,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,6.000,Dry Freight/ Reefer/ Insulated Van,2,,
48,Texas,482273,1,1,1P9TC432*LB343***,2024-08-22 01:57:40,0,6,TRAILER,8027,PRATT INDUSTRIES (US) LLC,3015,PRATT INDUSTRIES,7027,Pratt Industries,2020,,,6,UNITED STATES (USA),MICHIGAN,BRIDGMAN,,,,,61,Trailer,,,,,15,Tank Trailer,4,Straight Semi/Semi Trailer,43.000,Tank Chassis,2,,
48,Texas,482285,2,1,1JJV532D*PL******,2024-08-22 01:57:40,0,6,TRAILER,14508,WABASH NATIONAL CORPORATION,12319,WABASH VANS,10942,Dry Van Duraplate,2023,,,6,UNITED STATES (USA),INDIANA,LAFAYETTE,,,,,61,Trailer,,,,,36,Van Trailer,6,Kingpin,53.000,,2,,
48,Texas,482294,2,1,56EA53K2*HA******,2024-08-22 01:57:40,0,6,TRAILER,12109,"ARMOR LITE TRAILER MFG, LLC",1161,ARMOR LITE TRAILER,4470,Armor Lite Trailer,2017,,,6,UNITED STATES (USA),MISSOURI,SIKESTON,,,,,61,Trailer,,,,,,,6,Kingpin,40.000,Steel Rectangle Tube Frame,2,,
48,Texas,482295,1,1,3H4SS422*K3******,2024-08-22 01:57:40,0,6,TRAILER,5564,"HEIL TRAILER INTERNATIONAL, CO",2365,"HEIL TRAILER INTERNATIONAL, CO.",6142,"Heil Trailer International, Co.",2019,,,12,MEXICO,,JUAREZ,,,,,61,Trailer,,,,,174,Dry Bulk Trailer,4,Straight Semi/Semi Trailer,42.000,AL. PNEUMATIC,2,,
48,Texas,482303,1,1,1JJV532W*5L******,2024-08-22 01:57:40,0,6,TRAILER,14508,WABASH NATIONAL CORPORATION,4847,WABASH,13327,Wabash National Corporation,2005,,,6,UNITED STATES (USA),INDIANA,LAFAYETTE,,,,,61,Trailer,,,,,36,Van Trailer,,,53.000,,2,,
48,Texas,482304,2,1,1TDH4222*FB******,2024-08-22 01:57:40,0,6,TRAILER,8330,TIMPTE INC.,5331,"TIMPTE, INC",13636,Timpte,2015,,,6,UNITED STATES (USA),NEBRASKA,DAVID CITY,,,,"Seventh VIN position indicates the additional length of the trailer to the nearest inch up to 9 inches. If the additional length is 10 inches or more the seventh character is zero (0) and the sixth character will be increased to the next foot. For example : a 42ft 9in trailer will be represent in VIN position 5, 6 & 7 as ""429"" and a 42ft 10in. trailer will be represented in VIN position 5 , 6 & 7 as ""430"" respectively.",61,Trailer,,,,,174,Dry Bulk Trailer,,,42.000,Dry Bulk-Bottom Hopper,2,,
48,Texas,482306,2,1,1JJV532D*JL******,2024-08-22 01:57:40,0,6,TRAILER,14508,WABASH NATIONAL CORPORATION,12319,WABASH VANS,10942,Dry Van Duraplate,2018,,,6,UNITED STATES (USA),INDIANA,LAFAYETTE,,,,,61,Trailer,,,,,36,Van Trailer,,,53.000,,2,,
48,Texas,482345,2,1,1JJV532D*PL******,2024-08-22 01:57:40,0,6,TRAILER,14508,WABASH NATIONAL CORPORATION,12319,WABASH VANS,10942,Dry Van Duraplate,2023,,,6,UNITED STATES (USA),INDIANA,LAFAYETTE,,,,,61,Trailer,,,,,36,Van Trailer,6,Kingpin,53.000,,2,,
48,Texas,482352,2,1,5WWBD102*M6******,2024-08-22 01:57:40,0,6,TRAILER,7833,DELCO TRAILERS,758,DELCO TRAILERS,3926,Delco Trailers,2021,,,6,UNITED STATES (USA),TEXAS,SUMNER,,,,,61,Trailer,,,,,4,Dump Trailer/Dumping Trailer,14,Bumper Pull,10.000,,2,,
48,Texas,482380,1,1,1GRAP062*DT******,2024-08-22 01:57:40,0,6,TRAILER,1073,GREAT DANE TRAILERS,520,GREAT DANE TRAILERS,13436,Great Dane Trailers,1983,,,6,UNITED STATES (USA),INDIANA,TERRE HAUTE,,,,Effective 03/01/00,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,6.000,Platewall,2,,
48,Texas,482395,2,1,3S9G6PG2*PC097***,2024-08-22 01:57:40,0,6,TRAILER,14898,"SEMIREMOLQUES EL PAISANO, S.A. DE C.V.",9794,SEMIREMOLQUES EL PAISANO,25167,Semiremolques el Paisano,2023,,,12,MEXICO,CHIHUAHUA,CUAUHTEMOC,,,,,61,Trailer,,,,,104,Step Deck,6,Kingpin,40.000,,2,,
48,Texas,482397,1,1,13N14830*S1******,2024-08-22 01:57:40,0,6,TRAILER,12268,FONTAINE COMMERCIAL TRAILER INC.,1128,FONTAINE TRAILER CO.,4416,Fontaine Trailer Co.,2025,,,6,UNITED STATES (USA),ALABAMA,HALEYVILLE,,,,,61,Trailer,,,,,6,Flat Bed Trailer/Platform Trailer,6,Kingpin,48.000,Trailer Type Connection: Connected via a Kingpin to the tractor Fifthwheel,3,,
48,Texas,482408,1,1,3H3C412S*1T******,2024-08-22 01:57:40,0,6,TRAILER,14282,"HYUNDAI DE MEXICO, S.A. DE C.V.",4876,HYUNDAI TRANSLEAD TRAILERS,11496,Hyundai Translead Trailers,2001,,,12,MEXICO,BAJA CALIFORNIA,TIJUANA,,,,,61,Trailer,,,,,109,Container Chassis/Container Trailer,,,41.000,Material: Steel,2,,
48,Texas,482412,1,1,3E9H142H*ET034***,2024-08-22 01:57:40,0,6,TRAILER,7905,EXA INDUSTRIAL S.A. DE C.V.,881,EXA INDUSTRIAL,4056,EXA Industrial,2014,,,12,MEXICO,COAHUILA,MATAMOROS,EXA Industrial,,,Material: Steel,61,Trailer,,,,,15,Tank Trailer,,,42.000,,2,,
48,Texas,482427,1,1,1P9TC432*PB889***,2024-08-22 01:57:40,1,6,TRAILER,8027,PRATT INDUSTRIES (US) LLC,3015,PRATT INDUSTRIES,7027,Pratt Industries,2023,,,6,UNITED STATES (USA),MICHIGAN,BRIDGMAN,,,,,61,Trailer,,,,,109,Container Chassis/Container Trailer,4,Straight Semi/Semi Trailer,43.000,Tank Chassis,2,,
48,Texas,482433,3,1,5MC11422*D3******,2024-08-22 01:57:40,1,6,TRAILER,5772,"MANAC TRAILERS USA, INC.",3896,MANAC TRAILERS USA,8528,Manac,2013,,,6,UNITED STATES (USA),MISSOURI,ORAN,"Manac Trailers USA, Inc.",,,,61,Trailer,,,,,6,Flat Bed Trailer/Platform Trailer,2,Pintle Hitch/Hook,42.000,Platform,1,,
48,Texas,482440,2,1,1UYTS248*4A******,2024-08-22 01:57:40,0,6,TRAILER,10289,UTILITY TRAILER MANUFACTURING COMPANY,10138,UTILITY TRAILER MANUFACTURER,26222,Utility Trailer Manufacturer,2004,,,6,UNITED STATES (USA),ALABAMA,ENTERPRISE,,,,,61,Trailer,,,,,,,4,Straight Semi/Semi Trailer,48.000,Body Type: Tautliner,2,,
48,Texas,482443,1,1,1UYVS253*P3******,2024-08-22 01:57:40,0,6,TRAILER,10289,UTILITY TRAILER MANUFACTURING COMPANY,10138,UTILITY TRAILER MANUFACTURER,26222,Utility Trailer Manufacturer,2023,,,6,UNITED STATES (USA),ARKANSAS,PARAGOULD,,,,,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,53.000,,2,,
48,Texas,482478,1,1,53BCTCB2*LR******,2024-08-22 01:57:40,0,6,TRAILER,6339,"LGS INDUSTRIES, INC.",1919,LGS INDUSTRIES,5449,Cargo Express,2020,,,6,UNITED STATES (USA),TEXAS,,,,,,61,Trailer,,,,,3,Car Hauler Trailer,,,,Type of Trailer: Tag,2,,
48,Texas,482500,1,1,5MC42401*N3******,2024-08-22 01:57:40,0,6,TRAILER,5772,"MANAC TRAILERS USA, INC.",3896,MANAC TRAILERS USA,8528,Manac,2022,,,6,UNITED STATES (USA),MISSOURI,ORAN,"Manac Trailers USA, Inc.",,,,61,Trailer,,,,,4,Dump Trailer/Dumping Trailer,4,Straight Semi/Semi Trailer,40.000,Kingpin,2,,
48,Texas,482502,1,1,1UNST422*6L******,2024-08-22 01:57:40,0,6,TRAILER,1739,"DRAGON PRODUCTS, LLC",956,DRAGON PRODUCTS,4976,Dragon Products,2006,,,6,UNITED STATES (USA),TEXAS,LAPORTE,,,,,61,Trailer,,,,,15,Tank Trailer,4,Straight Semi/Semi Trailer,42.000,,2,,
48,Texas,482506,2,1,1M91H432*JA211***,2024-08-22 01:57:40,1,6,TRAILER,8901,"MERTZ MANUFACTURING, INC.",2354,MERTZ MANUFACTURING,6130,"Mertz Manufacturing, LLC",2018,,,6,UNITED STATES (USA),OKLAHOMA,PONCA CITY,"Mertz Manufacturing, LLC",,,,61,Trailer,,,,,129,Custom Trailer,30,Other,43.000,Trailer Type - Energy Industries Equipment,2,,
48,Texas,482508,2,1,1TDH4222*LB******,2024-08-22 01:57:40,0,6,TRAILER,8330,TIMPTE INC.,5331,"TIMPTE, INC",13636,Timpte,2020,,,6,UNITED STATES (USA),NEBRASKA,DAVID CITY,,,,"Seventh VIN position indicates the additional length of the trailer to the nearest inch up to 9 inches. If the additional length is 10 inches or more the seventh character is zero (0) and the sixth character will be increased to the next foot. For example : a 42ft 9in trailer will be represent in VIN position 5, 6 & 7 as ""429"" and a 42ft 10in. trailer will be represented in VIN position 5 , 6 & 7 as ""430"" respectively.",61,Trailer,,,,,174,Dry Bulk Trailer,,,42.000,Dry Bulk-Bottom Hopper,2,,
48,Texas,482516,1,1,1UYVS253*HU******,2024-08-22 01:57:40,0,6,TRAILER,10289,UTILITY TRAILER MANUFACTURING COMPANY,10138,UTILITY TRAILER MANUFACTURER,26222,Utility Trailer Manufacturer,2017,,,6,UNITED STATES (USA),UTAH,CLEARFIELD,,,,,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,53.000,,2,,
48,Texas,482522,2,1,1GR1A062*LK******,2024-08-22 01:57:40,0,6,TRAILER,1073,GREAT DANE TRAILERS,520,GREAT DANE TRAILERS,13436,Great Dane Trailers,2020,,,6,UNITED STATES (USA),ILLINOIS,KEWANEE,,,,,61,Trailer,,,,,,,6,Kingpin,53.000,"Semitrailer - dry freight, reefer, or insulated van",2,,
48,Texas,482524,2,1,5MC42401*F3******,2024-08-22 01:57:40,0,6,TRAILER,5772,"MANAC TRAILERS USA, INC.",3896,MANAC TRAILERS USA,8528,Manac,2015,,,6,UNITED STATES (USA),MISSOURI,ORAN,"Manac Trailers USA, Inc.",,,,61,Trailer,,,,,4,Dump Trailer/Dumping Trailer,4,Straight Semi/Semi Trailer,40.000,Kingpin,2,,
48,Texas,482535,1,1,4YMBU101*MT******,2024-08-22 01:57:40,0,6,TRAILER,13315,"CARRY-ON TRAILER, INC.",4933,CARRY-ON TRAILER,12040,Carry-On Trailer,2021,,,6,UNITED STATES (USA),TEXAS,MEXIA,,,,,61,Trailer,,,,,32,Open Bed Trailer,1,Ball Type Pull,10.000,,1,,
48,Texas,482538,2,1,1GRDM062*EH******,2024-08-22 01:57:40,0,6,TRAILER,1073,GREAT DANE TRAILERS,520,GREAT DANE TRAILERS,13436,Great Dane Trailers,2014,,,6,UNITED STATES (USA),TENNESSEE,HUNTSVILLE,,,,,61,Trailer,,,,,,,4,Straight Semi/Semi Trailer,53.000,Platform,2,,
48,Texas,482547,2,1,1JJV532D*FL******,2024-08-22 01:57:40,0,6,TRAILER,14508,WABASH NATIONAL CORPORATION,12319,WABASH VANS,10942,Dry Van Duraplate,2015,,,6,UNITED STATES (USA),INDIANA,LAFAYETTE,,,,,61,Trailer,,,,,36,Van Trailer,,,53.000,,2,,
48,Texas,482552,1,1,1TTF4820*V1******,2024-08-22 01:57:40,0,6,TRAILER,8231,TRANSCRAFT CORPORATION,10511,TRANSCRAFT,28401,Transcraft,1997,,,6,UNITED STATES (USA),ILLINOIS,ANNA,,,,,61,Trailer,,,,,6,Flat Bed Trailer/Platform Trailer,6,Kingpin,48.000,Platform,2,,
48,Texas,482564,2,1,1UYVS253*K2******,2024-08-22 01:57:40,0,6,TRAILER,10289,UTILITY TRAILER MANUFACTURING COMPANY,10138,UTILITY TRAILER MANUFACTURER,26222,Utility Trailer Manufacturer,2019,,,6,UNITED STATES (USA),UTAH,CLEARFIELD,,,,,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,53.000,,2,,
48,Texas,482580,1,1,1GRAA062*6W******,2024-08-22 01:57:40,0,6,TRAILER,1073,GREAT DANE TRAILERS,520,GREAT DANE TRAILERS,13436,Great Dane Trailers,2006,,,6,UNITED STATES (USA),NEBRASKA,WAYNE,,,,,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,6.000,Dry Freight/ Reefer/ Insulated Van,2,,
